Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],NC2.5,Fire Alarm,IsItDay?,Weekday_0,Weekday_1,Weekday_2
9.445,53.38,1032.0,636.0,12803.0,19477,939.069,0.055,1,0,0,0,1
9.468,53.56,1030.0,636.0,12800.0,19468,939.062,0.0559999999999999,1,0,0,0,1
9.479,53.6,973.0,625.0,12809.0,19488,939.07,0.0559999999999999,1,0,0,0,1
9.49,53.71,986.0,622.0,12811.0,19485,939.078,0.0559999999999999,1,0,0,0,1
9.501,53.81,979.0,621.0,12802.0,19483,939.084,0.055,1,0,0,0,1
9.512,53.89,990.0,620.0,12812.0,19490,939.09,0.0559999999999999,1,0,0,0,1
9.523,53.94,981.0,625.0,12806.0,19479,939.092,0.0559999999999999,1,0,0,0,1
9.535,53.95,984.0,630.0,12807.0,19487,939.093,0.055,1,0,0,0,1
9.546,54.0,990.0,623.0,12806.0,19489,939.092,0.055,1,0,0,0,1
9.557,54.03,921.0,595.0,12818.0,19505,939.088,0.055,1,0,0,0,1
9.568,53.29,908.0,599.0,12825.0,19510,939.082,0.054,1,0,0,0,1
9.579,52.4,919.0,609.0,12820.0,19497,939.087,0.053,1,0,0,0,1
9.59,51.56,956.0,600.0,12816.0,19504,939.082,0.052,1,0,0,0,1
9.601,50.88,937.0,615.0,12819.0,19504,939.078,0.052,1,0,0,0,1
9.613,50.33,940.0,610.0,12815.0,19496,939.063,0.052,1,0,0,0,1
9.624,49.91,937.0,622.0,12809.0,19495,939.062,0.051,1,0,0,0,1
9.635,49.54,956.0,609.0,12808.0,19485,939.063,0.051,1,0,0,0,1
9.646,49.24,981.0,615.0,12804.0,19483,939.067,0.05,1,0,0,0,1
9.657,49.01,967.0,616.0,12807.0,19483,939.068,0.05,1,0,0,0,1
9.668,48.82,996.0,627.0,12805.0,19483,939.069,0.049,1,0,0,0,1
9.68,48.63,981.0,634.0,12810.0,19488,939.069,0.048,1,0,0,0,1
9.691,48.51,963.0,624.0,12812.0,19488,939.066,0.047,1,0,0,0,1
9.702,48.4,1009.0,632.0,12803.0,19479,939.061,0.046,1,0,0,0,1
9.713,48.26,973.0,621.0,12808.0,19491,939.077,0.044,1,0,0,0,1
9.724,48.21,1017.0,626.0,12809.0,19476,939.072,0.045,1,0,0,0,1
9.735,48.08,1023.0,633.0,12807.0,19477,939.083,0.046,1,0,0,0,1
9.746,48.0,979.0,629.0,12805.0,19488,939.077,0.046,1,0,0,0,1
9.758,47.94,984.0,630.0,12801.0,19481,939.087,0.046,1,0,0,0,1
9.769,47.86,1005.0,620.0,12806.0,19487,939.097,0.045,1,0,0,0,1
9.78,47.77,1036.0,628.0,12806.0,19476,939.1,0.045,1,0,0,0,1
9.791,47.78,1036.0,634.0,12807.0,19472,939.08,0.046,1,0,0,0,1
9.802,47.7,1023.0,632.0,12807.0,19482,939.07,0.047,1,0,0,0,1
9.813,47.61,1036.0,623.0,12807.0,19472,939.054,0.048,1,0,0,0,1
9.824,47.63,1021.0,637.0,12805.0,19472,939.048,0.048,1,0,0,0,1
9.836,47.56,1000.0,624.0,12810.0,19485,939.047,0.048,1,0,0,0,1
9.847,47.48,1042.0,640.0,12804.0,19469,939.053,0.048,1,0,0,0,1
9.858,47.47,1007.0,623.0,12805.0,19473,939.054,0.047,1,0,0,0,1
9.869,47.43,979.0,620.0,12807.0,19482,939.065,0.047,1,0,0,0,1
9.88,47.38,1017.0,630.0,12806.0,19477,939.07,0.045,1,0,0,0,1
9.891,47.37,1069.0,650.0,12793.0,19462,939.069,0.044,1,0,0,0,1
9.902,48.07,1130.0,662.0,12796.0,19461,939.068,0.043,1,0,0,0,1
9.914,48.92,1088.0,648.0,12784.0,19454,939.072,0.042,1,0,0,0,1
9.925,49.75,1063.0,650.0,12794.0,19459,939.067,0.0409999999999999,1,0,0,0,1
9.936,50.39,1105.0,648.0,12795.0,19461,939.076,0.0409999999999999,1,0,0,0,1
9.947,51.26,1069.0,644.0,12802.0,19467,939.067,0.0409999999999999,1,0,0,0,1
9.958,51.66,1067.0,643.0,12796.0,19459,939.076,0.042,1,0,0,0,1
9.969,51.92,1057.0,643.0,12801.0,19459,939.094,0.043,1,0,0,0,1
9.991,52.34,1028.0,633.0,12802.0,19474,939.089,0.046,1,0,0,0,1
10.002,52.55,1034.0,631.0,12802.0,19471,939.097,0.048,1,0,0,0,1
10.025,52.8,1057.0,637.0,12801.0,19470,939.107,0.05,1,0,0,0,1
10.036,52.94,1015.0,634.0,12802.0,19462,939.117,0.051,1,0,0,0,1
10.047,53.07,1069.0,645.0,12802.0,19463,939.105,0.052,1,0,0,0,1
10.058,53.15,1013.0,635.0,12806.0,19475,939.11,0.053,1,0,0,0,1
10.069,53.24,1061.0,643.0,12799.0,19470,939.11,0.054,1,0,0,0,1
10.091,53.39,1021.0,630.0,12803.0,19472,939.119,0.054,1,0,0,0,1
10.114,53.52,1061.0,639.0,12797.0,19463,939.109,0.054,1,0,0,0,1
10.125,53.58,1071.0,643.0,12802.0,19460,939.116,0.053,1,0,0,0,1
10.136,53.61,1061.0,648.0,12801.0,19480,939.128,0.053,1,0,0,0,1
10.147,53.67,1067.0,640.0,12802.0,19477,939.113,0.052,1,0,0,0,1
10.158,53.7,1057.0,632.0,12799.0,19466,939.115,0.051,1,0,0,0,1
10.169,53.76,1076.0,651.0,12796.0,19467,939.114,0.051,1,0,0,0,1
10.18,53.81,1055.0,644.0,12795.0,19462,939.111,0.051,1,0,0,0,1
10.191,53.84,1084.0,649.0,12795.0,19456,939.113,0.052,1,0,0,0,1
10.202,53.85,1073.0,645.0,12796.0,19465,939.121,0.052,1,0,0,0,1
10.213,53.91,988.0,609.0,12818.0,19491,939.12,0.053,1,0,0,0,1
10.225,53.16,973.0,601.0,12819.0,19487,939.122,0.053,1,0,0,0,1
10.236,52.29,1032.0,621.0,12810.0,19474,939.109,0.053,1,0,0,0,1
10.247,51.45,981.0,623.0,12815.0,19485,939.107,0.051,1,0,0,0,1
10.269,50.22,1009.0,621.0,12809.0,19482,939.105,0.05,1,0,0,0,1
10.28,49.76,1023.0,617.0,12809.0,19478,939.104,0.049,1,0,0,0,1
10.291,49.41,1067.0,633.0,12806.0,19468,939.095,0.049,1,0,0,0,1
10.302,49.16,1023.0,620.0,12808.0,19479,939.092,0.049,1,0,0,0,1
10.313,48.75,1073.0,634.0,12802.0,19464,939.09,0.049,1,0,0,0,1
10.324000000000002,48.58,1063.0,621.0,12808.0,19471,939.104,0.05,1,0,0,0,1
10.335,48.41,1028.0,633.0,12800.0,19458,939.107,0.051,1,0,0,0,1
10.345999999999998,48.31,1086.0,636.0,12802.0,19464,939.102,0.051,1,0,0,0,1
10.357,48.17,1040.0,628.0,12804.0,19469,939.1,0.05,1,0,0,0,1
10.369000000000002,48.07,1078.0,632.0,12804.0,19457,939.104,0.051,1,0,0,0,1
10.38,48.01,1071.0,624.0,12808.0,19473,939.095,0.05,1,0,0,0,1
10.390999999999998,47.92,1088.0,632.0,12808.0,19462,939.093,0.05,1,0,0,0,1
10.402,47.86,1044.0,627.0,12803.0,19467,939.099,0.05,1,0,0,0,1
10.413,47.82,1073.0,629.0,12797.0,19449,939.098,0.05,1,0,0,0,1
10.424,47.75,1059.0,625.0,12805.0,19459,939.094,0.051,1,0,0,0,1
10.435,47.62,1101.0,641.0,12804.0,19454,939.094,0.051,1,0,0,0,1
10.446,47.58,1040.0,627.0,12806.0,19465,939.093,0.052,1,0,0,0,1
10.457,47.58,1067.0,618.0,12809.0,19461,939.093,0.052,1,0,0,0,1
10.468,47.51,1050.0,627.0,12809.0,19464,939.111,0.054,1,0,0,0,1
10.479,47.45,1074.0,632.0,12806.0,19461,939.11,0.055,1,0,0,0,1
10.49,47.44,1073.0,630.0,12808.0,19468,939.105,0.0559999999999999,1,0,0,0,1
10.612,52.15,1097.0,635.0,12802.0,19461,939.136,0.0559999999999999,1,0,0,0,1
10.765999999999998,53.59,1069.0,626.0,12803.0,19459,939.098,0.0559999999999999,1,0,0,0,1
10.777,53.64,1051.0,636.0,12798.0,19461,939.099,0.0559999999999999,1,0,0,0,1
10.788,53.68,1059.0,633.0,12801.0,19465,939.106,0.0559999999999999,1,0,0,0,1
10.799,53.74,1094.0,635.0,12794.0,19455,939.099,0.0559999999999999,1,0,0,0,1
10.821,53.84,1101.0,637.0,12799.0,19456,939.103,0.0559999999999999,1,0,0,0,1
10.832,53.86,990.0,614.0,12810.0,19473,939.086,0.055,1,0,0,0,1
10.843,53.11,961.0,602.0,12821.0,19486,939.1,0.055,1,0,0,0,1
10.854,52.19,1055.0,611.0,12814.0,19472,939.099,0.055,1,0,0,0,1
10.865,51.33,1019.0,611.0,12813.0,19481,939.099,0.055,1,0,0,0,1
10.876,50.68,986.0,608.0,12819.0,19486,939.097,0.055,1,0,0,0,1
10.887,50.14,990.0,611.0,12816.0,19486,939.087,0.054,1,0,0,0,1
10.898,49.72,1013.0,619.0,12813.0,19484,939.095,0.054,1,0,0,0,1
10.909,49.32,1050.0,623.0,12809.0,19468,939.087,0.053,1,0,0,0,1
10.92,49.07,1002.0,614.0,12812.0,19472,939.085,0.053,1,0,0,0,1
10.942,48.64,1005.0,612.0,12815.0,19475,939.079,0.053,1,0,0,0,1
10.964,48.35,1017.0,615.0,12816.0,19482,939.084,0.051,1,0,0,0,1
10.974,48.23,1065.0,628.0,12810.0,19458,939.097,0.05,1,0,0,0,1
10.985,48.08,1019.0,620.0,12805.0,19469,939.106,0.051,1,0,0,0,1
10.996,48.02,1042.0,615.0,12809.0,19482,939.107,0.051,1,0,0,0,1
11.007,47.88,1023.0,628.0,12804.0,19467,939.094,0.05,1,0,0,0,1
11.018,47.79,992.0,615.0,12811.0,19472,939.089,0.05,1,0,0,0,1
11.029000000000002,47.72,1002.0,614.0,12812.0,19477,939.086,0.05,1,0,0,0,1
11.04,47.72,1005.0,614.0,12813.0,19483,939.085,0.05,1,0,0,0,1
11.050999999999998,47.62,1051.0,624.0,12809.0,19481,939.085,0.05,1,0,0,0,1
11.062,47.59,1040.0,629.0,12811.0,19471,939.089,0.05,1,0,0,0,1
11.073,47.55,1007.0,620.0,12811.0,19473,939.087,0.051,1,0,0,0,1
11.084,47.47,1017.0,623.0,12810.0,19479,939.085,0.051,1,0,0,0,1
11.095,47.45,998.0,610.0,12811.0,19479,939.086,0.051,1,0,0,0,1
11.106,47.44,1023.0,611.0,12816.0,19481,939.082,0.051,1,0,0,0,1
11.117,47.39,1019.0,620.0,12808.0,19472,939.082,0.052,1,0,0,0,1
11.128,47.37,1030.0,620.0,12811.0,19483,939.089,0.052,1,0,0,0,1
11.139,47.3,1027.0,616.0,12804.0,19468,939.093,0.053,1,0,0,0,1
11.15,47.28,1076.0,637.0,12801.0,19456,939.088,0.052,1,0,0,0,1
11.161,47.98,1078.0,642.0,12799.0,19466,939.086,0.051,1,0,0,0,1
11.182,49.61,1113.0,648.0,12794.0,19446,939.097,0.05,1,0,0,0,1
11.193,50.24,1118.0,646.0,12797.0,19457,939.087,0.049,1,0,0,0,1
11.204,50.79,1055.0,632.0,12804.0,19467,939.074,0.048,1,0,0,0,1
11.215,51.17,1109.0,638.0,12798.0,19457,939.086,0.048,1,0,0,0,1
11.226,51.57,1090.0,635.0,12797.0,19464,939.084,0.048,1,0,0,0,1
11.237,51.87,1061.0,624.0,12806.0,19470,939.086,0.048,1,0,0,0,1
11.248,52.08,1040.0,630.0,12810.0,19468,939.09,0.047,1,0,0,0,1
11.259,52.27,1088.0,636.0,12799.0,19465,939.08,0.047,1,0,0,0,1
11.27,52.46,1030.0,619.0,12805.0,19476,939.08,0.048,1,0,0,0,1
11.281,52.58,1040.0,624.0,12808.0,19465,939.082,0.048,1,0,0,0,1
11.292,52.76,1069.0,627.0,12808.0,19463,939.073,0.048,1,0,0,0,1
11.302,52.82,1090.0,631.0,12809.0,19473,939.075,0.049,1,0,0,0,1
11.313,52.94,1040.0,618.0,12810.0,19474,939.077,0.05,1,0,0,0,1
11.324000000000002,53.02,1005.0,618.0,12810.0,19474,939.069,0.051,1,0,0,0,1
11.335,53.11,1036.0,622.0,12805.0,19480,939.077,0.052,1,0,0,0,1
11.345999999999998,53.16,1048.0,625.0,12809.0,19466,939.074,0.051,1,0,0,0,1
11.357,53.29,1042.0,619.0,12807.0,19465,939.072,0.051,1,0,0,0,1
11.368,53.34,1034.0,624.0,12803.0,19465,939.068,0.05,1,0,0,0,1
11.379,53.36,1067.0,630.0,12799.0,19466,939.064,0.05,1,0,0,0,1
11.39,53.44,1076.0,639.0,12803.0,19462,939.072,0.051,1,0,0,0,1
11.4,53.49,1078.0,640.0,12805.0,19459,939.077,0.052,1,0,0,0,1
11.411,53.57,1067.0,633.0,12800.0,19461,939.08,0.054,1,0,0,0,1
11.422,53.57,1073.0,630.0,12807.0,19466,939.08,0.055,1,0,0,0,1
11.433,53.64,1055.0,632.0,12801.0,19464,939.076,0.0559999999999999,1,0,0,0,1
11.509,51.35,979.0,600.0,12817.0,19474,939.089,0.0559999999999999,1,0,0,0,1
11.52,50.7,1013.0,612.0,12813.0,19467,939.083,0.055,1,0,0,0,1
11.531,50.14,1071.0,621.0,12809.0,19468,939.082,0.055,1,0,0,0,1
11.542,49.67,1007.0,601.0,12816.0,19472,939.088,0.055,1,0,0,0,1
11.553,49.34,1036.0,616.0,12814.0,19471,939.093,0.054,1,0,0,0,1
11.563,49.03,1038.0,608.0,12812.0,19479,939.082,0.055,1,0,0,0,1
11.574000000000002,48.84,1065.0,623.0,12813.0,19472,939.087,0.055,1,0,0,0,1
11.585,48.67,1050.0,620.0,12808.0,19460,939.094,0.0559999999999999,1,0,0,0,1
11.618,48.22,1042.0,608.0,12814.0,19469,939.079,0.0559999999999999,1,0,0,0,1
11.628,48.14,1015.0,607.0,12817.0,19480,939.083,0.0559999999999999,1,0,0,0,1
11.639,47.97,1027.0,614.0,12818.0,19479,939.08,0.0559999999999999,1,0,0,0,1
11.683,47.72,1044.0,616.0,12809.0,19471,939.085,0.0559999999999999,1,0,0,0,1
11.704,47.61,1025.0,617.0,12808.0,19469,939.092,0.0559999999999999,1,0,0,0,1
11.78,47.3,1053.0,611.0,12804.0,19469,939.081,0.055,1,0,0,0,1
11.791,47.26,1036.0,611.0,12811.0,19465,939.075,0.054,1,0,0,0,1
11.800999999999998,47.25,1115.0,641.0,12794.0,19453,939.057,0.053,1,0,0,0,1
11.812,47.96,1130.0,655.0,12790.0,19445,939.06,0.052,1,0,0,0,1
11.823,48.81,1103.0,646.0,12793.0,19446,939.061,0.052,1,0,0,0,1
11.834,49.61,1120.0,649.0,12798.0,19452,939.06,0.052,1,0,0,0,1
11.844,50.22,1143.0,654.0,12793.0,19454,939.071,0.052,1,0,0,0,1
11.866,51.14,1105.0,643.0,12795.0,19453,939.057,0.051,1,0,0,0,1
11.877,51.49,1138.0,640.0,12797.0,19451,939.06,0.051,1,0,0,0,1
11.888,51.74,1117.0,632.0,12801.0,19458,939.054,0.05,1,0,0,0,1
11.898,51.98,1063.0,624.0,12803.0,19460,939.064,0.05,1,0,0,0,1
11.909,52.22,1107.0,632.0,12804.0,19458,939.07,0.05,1,0,0,0,1
11.92,52.38,1141.0,642.0,12795.0,19451,939.064,0.05,1,0,0,0,1
11.931,52.54,1155.0,643.0,12794.0,19441,939.066,0.049,1,0,0,0,1
11.941,52.63,1107.0,633.0,12803.0,19456,939.07,0.048,1,0,0,0,1
11.952,52.75,1134.0,636.0,12806.0,19455,939.079,0.048,1,0,0,0,1
11.963,52.84,1097.0,628.0,12800.0,19451,939.068,0.047,1,0,0,0,1
11.974,52.96,1140.0,637.0,12794.0,19441,939.065,0.047,1,0,0,0,1
11.984000000000002,53.02,1080.0,624.0,12806.0,19456,939.056,0.046,1,0,0,0,1
11.995,53.1,1130.0,636.0,12802.0,19452,939.071,0.046,1,0,0,0,1
12.005999999999998,53.17,1132.0,627.0,12801.0,19447,939.048,0.046,1,0,0,0,1
12.017,53.25,1105.0,635.0,12796.0,19444,939.042,0.047,1,0,0,0,1
12.027,53.26,1103.0,633.0,12794.0,19443,939.049,0.047,1,0,0,0,1
12.038,53.4,1147.0,625.0,12800.0,19445,939.052,0.048,1,0,0,0,1
12.049,53.4,1101.0,626.0,12802.0,19446,939.064,0.049,1,0,0,0,1
12.059,53.45,1096.0,630.0,12804.0,19448,939.057,0.048,1,0,0,0,1
12.07,53.49,1122.0,627.0,12804.0,19456,939.055,0.048,1,0,0,0,1
12.081,53.55,1092.0,623.0,12806.0,19458,939.061,0.048,1,0,0,0,1
12.092,53.59,1122.0,623.0,12803.0,19450,939.06,0.047,1,0,0,0,1
12.113,53.66,1080.0,620.0,12805.0,19456,939.078,0.049,1,0,0,0,1
12.124,53.72,1007.0,589.0,12820.0,19482,939.083,0.049,1,0,0,0,1
12.134,52.96,994.0,587.0,12826.0,19478,939.085,0.049,1,0,0,0,1
12.145,52.05,977.0,591.0,12827.0,19482,939.078,0.049,1,0,0,0,1
12.156,51.18,1055.0,598.0,12816.0,19475,939.073,0.048,1,0,0,0,1
12.166,50.52,1059.0,606.0,12809.0,19467,939.069,0.047,1,0,0,0,1
12.177,50.0,1019.0,598.0,12817.0,19477,939.061,0.046,1,0,0,0,1
12.188,49.54,1050.0,607.0,12815.0,19471,939.062,0.045,1,0,0,0,1
12.199000000000002,49.18,1046.0,604.0,12816.0,19468,939.049,0.044,1,0,0,0,1
12.209,48.93,1025.0,605.0,12819.0,19471,939.057,0.045,1,0,0,0,1
12.22,48.77,1000.0,600.0,12819.0,19473,939.054,0.046,1,0,0,0,1
12.231,48.53,1057.0,619.0,12813.0,19457,939.061,0.048,1,0,0,0,1
12.241,48.39,1030.0,607.0,12815.0,19469,939.046,0.05,1,0,0,0,1
12.252,48.25,1032.0,607.0,12816.0,19473,939.051,0.054,1,0,0,0,1
12.263,48.1,1069.0,618.0,12810.0,19463,939.062,0.055,1,0,0,0,1
12.358,47.43,1048.0,611.0,12810.0,19465,939.072,0.0559999999999999,1,0,0,0,1
12.369000000000002,47.42,1048.0,624.0,12813.0,19464,939.069,0.0559999999999999,1,0,0,0,1
12.38,47.36,1071.0,623.0,12812.0,19462,939.062,0.055,1,0,0,0,1
12.39,47.32,1055.0,621.0,12813.0,19476,939.056,0.0559999999999999,1,0,0,0,1
12.401,47.32,1042.0,609.0,12815.0,19471,939.046,0.0559999999999999,1,0,0,0,1
12.602,53.08,1073.0,605.0,12815.0,19457,939.084,0.0559999999999999,1,0,0,0,1
12.613,53.17,1076.0,607.0,12810.0,19471,939.071,0.0559999999999999,1,0,0,0,1
12.623,53.24,1078.0,606.0,12811.0,19473,939.064,0.0559999999999999,1,0,0,0,1
12.634,53.33,1099.0,620.0,12807.0,19458,939.051,0.055,1,0,0,0,1
12.645,53.4,1076.0,616.0,12817.0,19461,939.058,0.055,1,0,0,0,1
12.655,53.4,1076.0,620.0,12819.0,19469,939.051,0.054,1,0,0,0,1
12.666,53.47,1050.0,613.0,12809.0,19466,939.052,0.053,1,0,0,0,1
12.675999999999998,53.5,1019.0,608.0,12813.0,19468,939.057,0.052,1,0,0,0,1
12.687,53.57,1071.0,619.0,12808.0,19456,939.06,0.051,1,0,0,0,1
12.697,53.61,1078.0,627.0,12804.0,19464,939.068,0.05,1,0,0,0,1
12.708,53.65,1040.0,615.0,12809.0,19467,939.058,0.05,1,0,0,0,1
12.718,53.7,1074.0,609.0,12803.0,19460,939.054,0.049,1,0,0,0,1
12.739,52.95,990.0,582.0,12822.0,19489,939.057,0.047,1,0,0,0,1
12.75,52.05,988.0,597.0,12818.0,19473,939.057,0.046,1,0,0,0,1
12.76,51.21,1013.0,591.0,12827.0,19487,939.066,0.045,1,0,0,0,1
12.771,50.56,1032.0,596.0,12822.0,19482,939.06,0.044,1,0,0,0,1
12.781,50.03,1009.0,604.0,12821.0,19473,939.052,0.044,1,0,0,0,1
12.792,49.54,1013.0,600.0,12821.0,19476,939.052,0.045,1,0,0,0,1
12.802,49.19,1013.0,597.0,12821.0,19467,939.05,0.045,1,0,0,0,1
12.813,48.92,1002.0,597.0,12817.0,19481,939.051,0.046,1,0,0,0,1
12.823,48.67,1051.0,606.0,12812.0,19459,939.055,0.046,1,0,0,0,1
12.834,48.5,1036.0,606.0,12815.0,19470,939.056,0.046,1,0,0,0,1
12.844,48.35,1027.0,596.0,12817.0,19475,939.061,0.047,1,0,0,0,1
12.865,48.06,1042.0,611.0,12811.0,19471,939.058,0.048,1,0,0,0,1
12.876,47.97,1055.0,609.0,12807.0,19465,939.066,0.047,1,0,0,0,1
12.886,47.9,1028.0,604.0,12810.0,19469,939.073,0.047,1,0,0,0,1
12.897,47.81,1065.0,609.0,12812.0,19467,939.076,0.045,1,0,0,0,1
12.907,47.7,1065.0,618.0,12810.0,19461,939.082,0.045,1,0,0,0,1
12.918,47.66,1028.0,604.0,12812.0,19469,939.07,0.045,1,0,0,0,1
12.928,47.6,1042.0,611.0,12811.0,19466,939.074,0.045,1,0,0,0,1
12.939,47.49,1084.0,609.0,12811.0,19467,939.069,0.046,1,0,0,0,1
12.949000000000002,47.45,1057.0,627.0,12812.0,19462,939.06,0.047,1,0,0,0,1
12.96,47.44,1059.0,609.0,12813.0,19474,939.058,0.047,1,0,0,0,1
12.97,47.34,1038.0,603.0,12815.0,19469,939.056,0.048,1,0,0,0,1
12.98,47.31,1048.0,606.0,12812.0,19466,939.053,0.048,1,0,0,0,1
12.991,47.27,1028.0,602.0,12817.0,19475,939.056,0.047,1,0,0,0,1
13.001,47.2,1044.0,602.0,12813.0,19484,939.065,0.046,1,0,0,0,1
13.012,47.19,1017.0,605.0,12815.0,19473,939.069,0.045,1,0,0,0,1
13.022,47.16,1021.0,614.0,12813.0,19462,939.07,0.044,1,0,0,0,1
13.033,47.13,1046.0,612.0,12813.0,19471,939.076,0.043,1,0,0,0,1
13.043,47.07,1153.0,650.0,12793.0,19445,939.068,0.043,1,0,0,0,1
13.053,47.79,1122.0,637.0,12794.0,19450,939.082,0.044,1,0,0,0,1
13.064,48.66,1143.0,645.0,12801.0,19451,939.085,0.045,1,0,0,0,1
13.074000000000002,49.44,1151.0,642.0,12798.0,19451,939.07,0.045,1,0,0,0,1
13.085,50.08,1099.0,627.0,12803.0,19447,939.075,0.046,1,0,0,0,1
13.095,50.59,1084.0,616.0,12808.0,19456,939.076,0.046,1,0,0,0,1
13.106,51.02,1080.0,626.0,12802.0,19453,939.062,0.046,1,0,0,0,1
13.116,51.35,1103.0,619.0,12801.0,19460,939.06,0.044,1,0,0,0,1
13.126,51.67,1082.0,632.0,12805.0,19459,939.058,0.044,1,0,0,0,1
13.137,51.87,1063.0,618.0,12803.0,19469,939.059,0.042,1,0,0,0,1
13.147,52.09,1103.0,625.0,12801.0,19454,939.056,0.0409999999999999,1,0,0,0,1
13.157,52.28,1057.0,623.0,12815.0,19469,939.066,0.0409999999999999,1,0,0,0,1
13.168,52.42,1097.0,628.0,12806.0,19459,939.07,0.0409999999999999,1,0,0,0,1
13.189,52.65,1086.0,622.0,12803.0,19454,939.075,0.04,1,0,0,0,1
13.199000000000002,52.79,1084.0,617.0,12806.0,19461,939.067,0.04,1,0,0,0,1
13.209,52.81,1097.0,614.0,12802.0,19452,939.056,0.04,1,0,0,0,1
13.22,52.91,1065.0,614.0,12808.0,19470,939.066,0.04,1,0,0,0,1
13.23,53.03,1067.0,618.0,12812.0,19461,939.067,0.0409999999999999,1,0,0,0,1
13.24,53.08,1094.0,632.0,12803.0,19450,939.066,0.042,1,0,0,0,1
13.251,53.17,1074.0,616.0,12808.0,19462,939.059,0.043,1,0,0,0,1
13.261,53.23,1065.0,614.0,12806.0,19460,939.053,0.043,1,0,0,0,1
13.271,53.28,1074.0,613.0,12811.0,19455,939.045,0.042,1,0,0,0,1
13.282,53.37,1080.0,620.0,12805.0,19460,939.038,0.042,1,0,0,0,1
13.292,53.43,1076.0,616.0,12810.0,19467,939.05,0.043,1,0,0,0,1
13.302,53.47,1084.0,611.0,12813.0,19462,939.049,0.043,1,0,0,0,1
13.313,53.52,1071.0,611.0,12803.0,19450,939.05,0.045,1,0,0,0,1
13.323,53.57,1069.0,610.0,12812.0,19468,939.054,0.045,1,0,0,0,1
13.333,53.63,1055.0,614.0,12812.0,19457,939.047,0.046,1,0,0,0,1
13.344,53.7,1096.0,627.0,12806.0,19461,939.032,0.046,1,0,0,0,1
13.354,53.74,1004.0,590.0,12821.0,19474,939.036,0.047,1,0,0,0,1
13.364,52.97,1017.0,589.0,12825.0,19487,939.046,0.047,1,0,0,0,1
13.375,52.07,1005.0,593.0,12819.0,19477,939.054,0.047,1,0,0,0,1
13.385,51.26,1011.0,595.0,12817.0,19476,939.06,0.048,1,0,0,0,1
13.395,50.59,1027.0,598.0,12819.0,19480,939.055,0.048,1,0,0,0,1
13.406,50.04,1004.0,593.0,12819.0,19472,939.065,0.048,1,0,0,0,1
13.416,49.65,996.0,600.0,12817.0,19482,939.065,0.048,1,0,0,0,1
13.425999999999998,49.25,1034.0,602.0,12812.0,19471,939.057,0.048,1,0,0,0,1
13.436,48.96,1021.0,605.0,12817.0,19471,939.059,0.048,1,0,0,0,1
13.447,48.74,1032.0,600.0,12813.0,19468,939.062,0.05,1,0,0,0,1
13.457,48.51,1053.0,607.0,12816.0,19472,939.042,0.05,1,0,0,0,1
13.467,48.37,1015.0,607.0,12819.0,19479,939.045,0.051,1,0,0,0,1
13.478,48.21,1021.0,607.0,12819.0,19475,939.05,0.052,1,0,0,0,1
13.498,48.01,1055.0,600.0,12812.0,19473,939.056,0.053,1,0,0,0,1
13.508,47.92,1073.0,603.0,12814.0,19468,939.061,0.053,1,0,0,0,1
13.519,47.85,996.0,603.0,12820.0,19470,939.065,0.053,1,0,0,0,1
13.529000000000002,47.78,1051.0,598.0,12817.0,19469,939.069,0.053,1,0,0,0,1
13.539,47.69,1048.0,608.0,12820.0,19476,939.062,0.053,1,0,0,0,1
13.549,47.64,1013.0,596.0,12816.0,19476,939.062,0.053,1,0,0,0,1
13.559,47.57,1000.0,590.0,12823.0,19479,939.062,0.054,1,0,0,0,1
13.57,47.51,992.0,593.0,12818.0,19479,939.058,0.054,1,0,0,0,1
13.58,47.5,990.0,597.0,12817.0,19485,939.06,0.054,1,0,0,0,1
13.59,47.4,1017.0,607.0,12812.0,19474,939.06,0.053,1,0,0,0,1
13.6,47.35,1046.0,602.0,12815.0,19466,939.058,0.053,1,0,0,0,1
13.611,47.29,1013.0,611.0,12812.0,19472,939.069,0.053,1,0,0,0,1
13.621,47.29,1004.0,609.0,12818.0,19484,939.064,0.052,1,0,0,0,1
13.630999999999998,47.23,988.0,605.0,12815.0,19483,939.062,0.051,1,0,0,0,1
13.640999999999998,47.17,1044.0,614.0,12813.0,19475,939.066,0.049,1,0,0,0,1
13.651,47.18,1034.0,617.0,12817.0,19473,939.065,0.048,1,0,0,0,1
13.662,47.16,1094.0,639.0,12796.0,19456,939.072,0.047,1,0,0,0,1
13.672,47.85,1105.0,650.0,12791.0,19455,939.06,0.046,1,0,0,0,1
13.682,48.74,1080.0,632.0,12802.0,19462,939.068,0.046,1,0,0,0,1
13.692,49.46,1059.0,629.0,12803.0,19469,939.059,0.046,1,0,0,0,1
13.702,50.14,1053.0,629.0,12801.0,19464,939.06,0.046,1,0,0,0,1
13.713,50.65,1084.0,625.0,12805.0,19466,939.055,0.046,1,0,0,0,1
13.723,51.42,1084.0,621.0,12809.0,19462,939.046,0.045,1,0,0,0,1
13.733,51.71,1050.0,615.0,12802.0,19462,939.036,0.045,1,0,0,0,1
13.743,51.97,1050.0,626.0,12810.0,19465,939.024,0.045,1,0,0,0,1
13.763,52.34,1025.0,616.0,12810.0,19471,939.042,0.044,1,0,0,0,1
